,store_id,portal_id,o2o_score,score,review,processed_review,
90,2571660,3000,,4.0,There is one famous town named ‘Itaewon’ in the center of SeoulThere is one famous town named ‘Itaewon’ in the center of Seoul  the capital city of South Korea. This time  I want to recommend one Kebab restaurant in front of Itaewon station. The name of restaurant was ‘Ankara’. So I firstly thought that the capital city of Turkey is Ankara not Istanbul. Anyway the price of Kebab is a bit expensive but I don’t give anyting about the price. Just the taste of it. It tastes really good and It fitted to me. It is a bit spicy and a bit creamy and the lamb. 이태원은 내가 가장 좋아하는 서울의 핫플레이스중 하나이다. 필자는 이태원에 가면 항상 들리는 곳이 있는데 그 곳중 하나는 바로 케밥을 파는 가게이다. 이태원 역을 나오면 역 앞에 있는 카페 바로 맞은 편에 자그맣게 차려져 있는 케밥가게를 볼 수가 있다. 가격은 대게 6000원에서 7000원 정도. 이정도 가격이면 내가 자주가는 순대국집에서 맛있는 순대국 한 그릇 정도 먹을 수 있는 가격이지만 그 정도는 개의치 않는다. 케밥을 먹을 수 있다면 말이지.
140,2571660,3000,,5.0,As you can see the rank of the Korean restaurantsAs you can see the rank of the Korean restaurants  most of the restaurants which are highly ranked are in Itaewon. I'd say this is the place where you can experience some kind of diversity in Seoul. There are a lot of foreigners here. It's actually pretty cool in terms of foods  clubs and bars  sort of things 이태원은 정말 흥미로운 곳인 것 같습니다. 식당과 바들이 특색있어서 체인점이 우글거리는 신촌이나 건대보다 한국인에게나 외국인에게나 더 재밌는 것 같아요
10,6656879,3000,,4.0,10년전에 인기가 많다가 외부사람이 너무 몰리고 다른 곳들이 인기 끌면서 수준이 내려갔는데 오랫만에 찾으니 많이 정돈된 느낌이다10년전에 인기가 많다가 외부사람이 너무 몰리고 다른 곳들이 인기 끌면서 수준이 내려갔는데 오랫만에 찾으니 많이 정돈된 느낌이다
80,6656879,3000,,3.0,2~3년 전만해도 과거와 현재가 공존하는 삼청동의 본연의 느낌들이 살아있었는데  이제는 거의 프랜차이점들을 비롯해 아무 특색없는 가게들로 채워지고 있습니다.  이런 데는 상생을 위해 건물주들이나 서울시에서 나서서 입점하는 가게들에 대해 기  준같은 걸 좀 정했으면 좋았을텐데..라는 아쉬움이 남습니다.  이제는 점점 해외 관광객들이 차지하는 동네2~3년 전만해도 과거와 현재가 공존하는 삼청동의 본연의 느낌들이 살아있었는데  이제는 거의 프랜차이점들을 비롯해 아무 특색없는 가게들로 채워지고 있습니다.  이런 데는 상생을 위해 건물주들이나 서울시에서 나서서 입점하는 가게들에 대해 기  준같은 걸 좀 정했으면 좋았을텐데..라는 아쉬움이 남습니다.  이제는 점점 해외 관광객들이 차지하는 동네   gentrification의 길을 모범적을 좇아가고 있는 동네인 듯합니다.  이제는........ 끝물인 듯 싶네요..
110,6656879,3000,,1.0,20년 전만해도 조용하고 사람이 지금만큼 많지 않았던 곳이었는데 어느새 너무 많은 사람들과 외국인 관광객들이 모여 차도 많아져20년 전만해도 조용하고 사람이 지금만큼 많지 않았던 곳이었는데 어느새 너무 많은 사람들과 외국인 관광객들이 모여 차도 많아져  그다지 추천하지 않습니다. 사람들 비집고 돌아다니는 걸 즐기신다면 추천합니다. 다만 어깨빵 조심하세요.
200,6656879,3000,,5.0,My first visit to Insa Dong Korean Art Street 인사동길 and Samcheong-dongMy first visit to Insa Dong Korean Art Street 인사동길 and Samcheong-dong  Seoul. I was born and raised mostly in Seoul but this is my first visit to Samcheongdong. I assumed it was a tourist attraction and didn't even know where it is located. I'm totally in love with this place and even planning to go back on my next day-off with a proper camera. So much traditional and contemporary culture to enjoy!! BTW  I was a little overwhelmed by so many Chinese tourists there. They seem to be everywhere on this planet :)  수도권살면서 태어나서 처음으로 삼청동에가봄. 사실 어딘지 잘몰랐음. 서울을 돌아다니는것도 꽤나 신기방기 엄청 스트레스풀리는일임. 어째서 나는 곳을 이제 알게됫는가?! 중국 단체관광객들 엄청나게많은데 시끄러움 ㅠ_ㅠ) 다음주에 또가야징
200,6656879,3000,,5.0,I highly recommend this area to all the foreign visitors. There are bunch of pretty cafes and stores and you can see some traditional Korean buildings here. As a native KoreanI highly recommend this area to all the foreign visitors. There are bunch of pretty cafes and stores and you can see some traditional Korean buildings here. As a native Korean  I like to spend an afternoon with my friends drinking a couple of teas in cafes. And it's close to Gwanghwamoon so after you visit there  you can come by here. 외국친구들이 오면 데리고 갈만한데가 아닌가 싶습니다 인사동은 이미 너무 상업화되고 관광객이 많아 재미도 없고 특색도 잃어가니 말이죠.
50,1604009,3000,,4.0,6개월 정도마다 한번씩 방문하게 되는데 그때마다 항상 새로운 식당6개월 정도마다 한번씩 방문하게 되는데 그때마다 항상 새로운 식당  펍 등이 자리 잡고 매번 변화를 느끼게 되는 곳이다.
130,1604009,3000,,4.0,8-9년전만 해도 아는 사람만 가는 그런 아지트 같은 곳이었는데... 현재는 핫플레이스가 되어버렸다...높은 가게세로 인해 너무 빨리 가게가 바뀌고 거리에는 너무 많은 커피전문점들과 옷가게가 있다. 골목골목에 맛있는 김치찌개 집8-9년전만 해도 아는 사람만 가는 그런 아지트 같은 곳이었는데... 현재는 핫플레이스가 되어버렸다...높은 가게세로 인해 너무 빨리 가게가 바뀌고 거리에는 너무 많은 커피전문점들과 옷가게가 있다. 골목골목에 맛있는 김치찌개 집  간단하게 술한잔하기 좋았던 오뎅바  맛있는 닭똥집안주와 소주를 마시던 가게들은 이사를 가고 가게를 넓혀 예전과 같진 않지만 찾아보면 맛집들이 많은 가로수길...메인 도로가 아닌 사잇길들로 들어가면 조그마한 맛집들이 많이 숨어있다. 데이트삼아 산책삼아 돌아다녀보면 반나절은 구경할 만한 가로수길...
140,1604009,3000,,2.0,5년 전만 해도 가로수 길은 걷고 싶고 아무곳이나 들어가 한 끼 먹어도 친구들에게 자랑할만한 에피소드가 탄생하는 재미있는 거리였다. 지금은 물론 아니다. 어디가도 있을 법한 뻔한 대기업 프랜차이즈 식당들이 거리의 요지를 차지했고5년 전만 해도 가로수 길은 걷고 싶고 아무곳이나 들어가 한 끼 먹어도 친구들에게 자랑할만한 에피소드가 탄생하는 재미있는 거리였다. 지금은 물론 아니다. 어디가도 있을 법한 뻔한 대기업 프랜차이즈 식당들이 거리의 요지를 차지했고  그나마 세로수 길에 예전 영광이 묻어 있는 카페나 레스토랑이 조금 남아 있을 뿐이다. 관광객들에겐 여전히 이슈가 될 수 있는 거리이겠지만 적어도 한국인들에게는 가로수길의 매력은 남아 있지 않다. 시간이 흘러 이 거리의 상업적 가치가 완전히 소멸되어 대기업들이 빠져나가고 나면 다시금 초기의 풋풋한 생기 가득한 개성 넘치는 젊은 셰프들이나 패피들이 귀환하리라 믿는다. 나도 그 때나 가보려고 한다.
170,1604009,3000,,5.0,2년만에 다시 찾은 가로수길은 나의 기억과는 많이 달랐다. 주변의 맛집들이 바뀌었고2년만에 다시 찾은 가로수길은 나의 기억과는 많이 달랐다. 주변의 맛집들이 바뀌었고  예전엔 메인 거리만 다녔다면 이젠 뒷골목이 대세로 바뀌었달까? 훨씬 유럽풍의 가게들이 많아졌고 곳곳의 팝업 스토어는 흥미를 이끄는데 한 몫 했다. 학생들에겐 조금 부담스러운 가격이지만 직장인들이 즐기기엔 안성맞춤인 가로수길!! 만남의 장소로 추천한다
190,1604009,3000,,5.0,10mins walk from MRT station. I personally quite like the environment. Very nice street with mixture of boutiques10mins walk from MRT station. I personally quite like the environment. Very nice street with mixture of boutiques  cafes and restaurants. I went there twice during the trip.
0,324891,3000,,1.0,4인가족 롯데월드 가지 마세요. 매직패스 예약 3명 밖에 안되고. 4인 가족인데.. 예약 3명이라고 코로나로 자리 띄우기 좌석 남아 있어도 안태워줌. 개빡치네..4인가족 롯데월드 가지 마세요. 매직패스 예약 3명 밖에 안되고. 4인 가족인데.. 예약 3명이라고 코로나로 자리 띄우기 좌석 남아 있어도 안태워줌. 개빡치네..
20,324891,3000,,4.0,good!!!! 재밌는 시간을 보냈어요~~~~~~~~~~ 아침부터 코로나에 시작안하는게 많기는 했지만 나무의자는 아이들이 참 좋아하네요~~~~~~~~~~~좋은경험이네요good!!!! 재밌는 시간을 보냈어요~~~~~~~~~~ 아침부터 코로나에 시작안하는게 많기는 했지만 나무의자는 아이들이 참 좋아하네요~~~~~~~~~~~좋은경험이네요
60,324891,3000,,4.0,1994년 처음가봤다. 그때나 지금이나 여전한 곳  평일에 가면 원없이 즐기고 탈 수 있다...아직 아틀란티스를 못타봤는데 갈때마다 점검 혹은 .. 사건사고가 터져서..  휴일 혹은 공휴일은 피하시는 것이 좋습니다.1994년 처음가봤다. 그때나 지금이나 여전한 곳  평일에 가면 원없이 즐기고 탈 수 있다...아직 아틀란티스를 못타봤는데 갈때마다 점검 혹은 .. 사건사고가 터져서..  휴일 혹은 공휴일은 피하시는 것이 좋습니다.
110,324891,3000,,1.0,9월 24일 오후 3시경 4살 아들과 스윙팡팡을 타던 도중 갑자기 운행중 멈췄다가 다시 출발하며 아이의 좌측 눈썹 부위가 손잡이에 부딫치는 사고가 발생함. 스윙팡팡은 안전벨트도 없이 컵 안에 유아가 탑승하며 공중에서 팡팡 튀면서 도는 놀이기구라 아무리 성인이 타는 것처럼 빠르지 않더라도 갑자기 멈출 경우 충분히 충격을 받을 수 있었음. 사고 직후 직원은 안전상의 문제가 없다는 안내방송을 하였으나 이미 기구가 멈추는 사고가 발생하고 아이의 얼굴에는 상처가 생겼는데 과연 안전상의 문제가 없다는 판단은 누가 내린것인지 의문이 듬. 직후 의무실을 방문하니 아이가 어리기 때문에 연고밖에 발라줄 수 없다 하여 연고만 바르고 고객지원실(?)을 방문하여 사고경위를 이야기하니 안전관리실 직원을 불러서 한차례 더 같은 이야기를 함. 거듭 죄송하다며 최근에 스윙팡팡이 운행도중 멈추는 문제가 발생하였고 오늘 시운행시 아무 문제가 없어서 손님을 태웠으며 우리가 오늘 처음 발생한 사고라고 함. 도무지 이해가 되지 않는 변명이며 어드벤쳐를 나오는 8시까지 운행하던 스윙팡팡을 보며 안전불감증 롯데월드 어드벤쳐 대해 다시한번 실감함. 사진은 다음날 오전 아들을 찍은 것이며 가볍다면 가벼울수 있으나 만약에 눈이 부딪쳤더라면 하는 아찔한 생각도 들고 사고 당시 얼굴을 부딪치며 순간 얼음이 되며 놀라던 아들의 심리적인 부분도 걱정이 됨. 방문 후 지속적으로 그날 사고에 대해서 이야기를 하며 왜 맘췄지? 왜 부딪쳤지? 왜 다쳤지? 라는 말을 하고 있음.9월 24일 오후 3시경 4살 아들과 스윙팡팡을 타던 도중 갑자기 운행중 멈췄다가 다시 출발하며 아이의 좌측 눈썹 부위가 손잡이에 부딫치는 사고가 발생함. 스윙팡팡은 안전벨트도 없이 컵 안에 유아가 탑승하며 공중에서 팡팡 튀면서 도는 놀이기구라 아무리 성인이 타는 것처럼 빠르지 않더라도 갑자기 멈출 경우 충분히 충격을 받을 수 있었음. 사고 직후 직원은 안전상의 문제가 없다는 안내방송을 하였으나 이미 기구가 멈추는 사고가 발생하고 아이의 얼굴에는 상처가 생겼는데 과연 안전상의 문제가 없다는 판단은 누가 내린것인지 의문이 듬. 직후 의무실을 방문하니 아이가 어리기 때문에 연고밖에 발라줄 수 없다 하여 연고만 바르고 고객지원실(?)을 방문하여 사고경위를 이야기하니 안전관리실 직원을 불러서 한차례 더 같은 이야기를 함. 거듭 죄송하다며 최근에 스윙팡팡이 운행도중 멈추는 문제가 발생하였고 오늘 시운행시 아무 문제가 없어서 손님을 태웠으며 우리가 오늘 처음 발생한 사고라고 함. 도무지 이해가 되지 않는 변명이며 어드벤쳐를 나오는 8시까지 운행하던 스윙팡팡을 보며 안전불감증 롯데월드 어드벤쳐 대해 다시한번 실감함. 사진은 다음날 오전 아들을 찍은 것이며 가볍다면 가벼울수 있으나 만약에 눈이 부딪쳤더라면 하는 아찔한 생각도 들고 사고 당시 얼굴을 부딪치며 순간 얼음이 되며 놀라던 아들의 심리적인 부분도 걱정이 됨. 방문 후 지속적으로 그날 사고에 대해서 이야기를 하며 왜 맘췄지? 왜 부딪쳤지? 왜 다쳤지? 라는 말을 하고 있음.
140,324891,3000,,1.0,7시 20분부터 한시간 기다려서 하나타고 나오니까 매직아일랜드 다 마감되서 탈수있는거 하나도 없고 9시부터는 실내만되는데 실내에는 솔직히 탈만한것도 많이없고 진짜 돈아까움 열시까지라고 하질말던가 진짜최악7시 20분부터 한시간 기다려서 하나타고 나오니까 매직아일랜드 다 마감되서 탈수있는거 하나도 없고 9시부터는 실내만되는데 실내에는 솔직히 탈만한것도 많이없고 진짜 돈아까움 열시까지라고 하질말던가 진짜최악
140,324891,3000,,4.0,Very good!!  아이와 어린이날이라서 놀러온 롯데월드  Kidetoria is very good place to play with kids  정원인원수가 꽉 차면 못들어가니 입장시간에 맞춰 미리 줄을 서서 기다려야 해요Very good!!  아이와 어린이날이라서 놀러온 롯데월드  Kidetoria is very good place to play with kids  정원인원수가 꽉 차면 못들어가니 입장시간에 맞춰 미리 줄을 서서 기다려야 해요
150,324891,3000,,5.0,35개월 아기 너무 잘 놀고왔네요 아직 많이 안걷는 나이다보니 유모차는 필수예요~ 대여도 335개월 아기 너무 잘 놀고왔네요 아직 많이 안걷는 나이다보니 유모차는 필수예요~ 대여도 3 000원에 가능하구요 열기구랑 드림보트도 필수입니다
160,324891,3000,,1.0,6시쯤범퍼카알바생인성 최악이네요 친구가줄을서있고 화장실급해서 친구를두고 화장실을갔는데 갔다오니 합류안된다고 본적이없다고 입구컷시키고 기다리는친구까지 나오게하네요6시쯤범퍼카알바생인성 최악이네요 친구가줄을서있고 화장실급해서 친구를두고 화장실을갔는데 갔다오니 합류안된다고 본적이없다고 입구컷시키고 기다리는친구까지 나오게하네요
180,324891,3000,,4.0,5살5살  9살 되는 아이들 재밌게 잘 놀았어요~ 오전 일찍 들어가야 인기있는 기구들 좀 타고 놀수 있구요. 주말이나 방학기간에는 대기시간이 긴게 아쉬워요...
200,324891,3000,,4.0,11월4일 할로윈 마직막날이라 가서 재밌게 놀았어요. 물론 사람이 너무 많아 이동하기도 힘들었지만 좀비분장한 사람도 많고 저녁에는 쇼도 하고 재밌었어요11월4일 할로윈 마직막날이라 가서 재밌게 놀았어요. 물론 사람이 너무 많아 이동하기도 힘들었지만 좀비분장한 사람도 많고 저녁에는 쇼도 하고 재밌었어요
240,324891,3000,,1.0,40분 걸린다고해놓고 40분걸리는 줄까지 1시간인 롯데 클라스 에버랜드가련다.이건 직원들이 사전에 말도 안해주고 지들끼리 좋다고 히히거리면서 안보인다40분 걸린다고해놓고 40분걸리는 줄까지 1시간인 롯데 클라스 에버랜드가련다.이건 직원들이 사전에 말도 안해주고 지들끼리 좋다고 히히거리면서 안보인다
260,324891,3000,,5.0,2년만에 다시 연간으로 등록해서 쒼나게 재미나게 놀구있다 무엇보다 우리 아들이 너무 좋아한다 벌써 3년째인데도 그리 신이날까2년만에 다시 연간으로 등록해서 쒼나게 재미나게 놀구있다 무엇보다 우리 아들이 너무 좋아한다 벌써 3년째인데도 그리 신이날까
260,324891,3000,,1.0,3시 50분에. 입장시켜놓고 다시 신발벋는곳에서. 10분을 더 기다리게 할꺼면. 왜 매직패스를 하라고 하는것이며.. 먼저 입장을 시킨것입니까.  차라리. 매직패스를 하지ㅜ말라고 해야죠  아이들이 그앞에서 들어가고 싶다고.. 다 난리였습니다ㅡ  조금만더 조금만더 기다리라고 하는데. 나참.. 짜증나서여. 문앞에서 보면서 못들어 가는게 더 힘듭니다. 받지를 말아야.. 다른거라도 하고 오지요ㅡ  짜중나는 하루 였습니다.3시 50분에. 입장시켜놓고 다시 신발벋는곳에서. 10분을 더 기다리게 할꺼면. 왜 매직패스를 하라고 하는것이며.. 먼저 입장을 시킨것입니까.  차라리. 매직패스를 하지ㅜ말라고 해야죠  아이들이 그앞에서 들어가고 싶다고.. 다 난리였습니다ㅡ  조금만더 조금만더 기다리라고 하는데. 나참.. 짜증나서여. 문앞에서 보면서 못들어 가는게 더 힘듭니다. 받지를 말아야.. 다른거라도 하고 오지요ㅡ  짜중나는 하루 였습니다.
360,324891,3000,,5.0,3년만에 가게된 놀이공원이었는데 진짜 하루 너무 알차게 잘 놀다왔습니다! 할로윈 퍼레이드 보고 크리스마스 퍼레이드도 보고싶어서 이번주에도 놀러가요~~~~!>_<3년만에 가게된 놀이공원이었는데 진짜 하루 너무 알차게 잘 놀다왔습니다! 할로윈 퍼레이드 보고 크리스마스 퍼레이드도 보고싶어서 이번주에도 놀러가요~~~~!>_<
390,324891,3000,,4.0,8년만인가..만에 갔는데 추억돋더군요 ㅎ 어릴땐 머가 좋았는지 ㅎㅎ 할인폭도 넓어졌고 예전보다 붐비지않으니 한번쯤 예전생각하시며 방문하면 좋을거같아요. 전 그랬어요 :)8년만인가..만에 갔는데 추억돋더군요 ㅎ 어릴땐 머가 좋았는지 ㅎㅎ 할인폭도 넓어졌고 예전보다 붐비지않으니 한번쯤 예전생각하시며 방문하면 좋을거같아요. 전 그랬어요 :)
420,324891,3000,,5.0,9월의 첫날 할로윈 축제로 학교도 빠뜨리며 다녀왔어요~ SBS특수분장팀에서 나와 분장도 해보고.. 6시가 되니 매직아일랜드에서 좀비등장으로 두근두근~ 역시나 잘 해놨더라구요~ 알면서도 섬뜩하고 깜짝깜짝 놀라고 ㅎㅎㅎ 8시부터는 본격적으로 좀비들과 즐길수있는 로떼왈두의 환상여행! 10월말 되기전 또한번 방문하려구요~♡9월의 첫날 할로윈 축제로 학교도 빠뜨리며 다녀왔어요~ SBS특수분장팀에서 나와 분장도 해보고.. 6시가 되니 매직아일랜드에서 좀비등장으로 두근두근~ 역시나 잘 해놨더라구요~ 알면서도 섬뜩하고 깜짝깜짝 놀라고 ㅎㅎㅎ 8시부터는 본격적으로 좀비들과 즐길수있는 로떼왈두의 환상여행! 10월말 되기전 또한번 방문하려구요~♡
420,324891,3000,,3.0,24개월 아들이 재미 있어함 옆에 따로 유료인 팀랩월드와 아쿠아리움도 볼 만함 할인되는 카드를 꼭 챙겨가야함24개월 아들이 재미 있어함 옆에 따로 유료인 팀랩월드와 아쿠아리움도 볼 만함 할인되는 카드를 꼭 챙겨가야함
430,324891,3000,,5.0,5가족이 갱상도 촌에서 서울여행중 옛 추억을 떠올리며 롯데월드로... 새로운 기구들이 많았고 아이들도 재미나게 놀았어요  약간의 기다림과 더위는 써비스 ㅜㅜ5가족이 갱상도 촌에서 서울여행중 옛 추억을 떠올리며 롯데월드로... 새로운 기구들이 많았고 아이들도 재미나게 놀았어요  약간의 기다림과 더위는 써비스 ㅜㅜ
450,324891,3000,,3.0,36개월 아가랑 6살아이랑 함께 방문36개월 아가랑 6살아이랑 함께 방문  둘째도 어린이 요금 냈지만 탈수 있는 기구는 극소수    6살은 되야 이것저것 탈수 있는데  안전벨트나 그런걸 보완해서 탑승 키 제한을 완화 하면 더 좋을것 같음... 햇님과 달만 몇십번 탄거 같음... 하지만 아주 가끔 놀러 가기엔 멀지도 않고 할인 행사도 많아서 부담도 없고  역시나 괜찮음...
470,324891,3000,,1.0,5월4일 부모님 모시고 효도하러 갔는데5월4일 부모님 모시고 효도하러 갔는데  너무 많이 입장시켜서 3번 예약가능하다던 매직패스는 한번도 안됬고  제대로된 놀이기구는 한번도 못타고 어른들 고생만 시켜드렸네요. 돈은 돈대로 쓰고 불효만하고 왔네요. 롯데가 욕먹는 이유가 다 있었네요. 돈도 좋지만 제대로된 서비스(입장제한)를 하시고  보상이 가능하면 보상희망합니다. 시간날리고 돈날린것에 대한.
480,324891,3000,,1.0,3월 마지막주에 여자친구와 같이 혜성특급을 타러 갔습니다. 사람이 많은걸 알고 프리패스라는 어플로 예약을 한뒤 예약시간에 맞추어서 도착을 하였습니다. 하지만 정시간에 그 어느 직원 한분없이 응대를 안해주시더라구요. 프리패스라서 소홀이 응대를 해주시는건 아닌가 라는 생각이들 정도였네요. 결국 5분이 지나고서 직접 언제 들어가냐고 물어보자 '아 죄송해요 지금 식사교대를 하는중이라..' 라고 하시곤 다른 직원을 불러주시고 가버리시더군요. 식사를 하시고 온 직원분도 마찬가지로 얼굴 표정부터 정말 귀찮아 보이시며 고객응대를 하는 모습은 전혀 보이지 않았네요.3월 마지막주에 여자친구와 같이 혜성특급을 타러 갔습니다. 사람이 많은걸 알고 프리패스라는 어플로 예약을 한뒤 예약시간에 맞추어서 도착을 하였습니다. 하지만 정시간에 그 어느 직원 한분없이 응대를 안해주시더라구요. 프리패스라서 소홀이 응대를 해주시는건 아닌가 라는 생각이들 정도였네요. 결국 5분이 지나고서 직접 언제 들어가냐고 물어보자 '아 죄송해요 지금 식사교대를 하는중이라..' 라고 하시곤 다른 직원을 불러주시고 가버리시더군요. 식사를 하시고 온 직원분도 마찬가지로 얼굴 표정부터 정말 귀찮아 보이시며 고객응대를 하는 모습은 전혀 보이지 않았네요.
500,324891,3000,,1.0,10년만에 6개월 된 아이를 데리고 방문하였으나 직원들이 너무나 불친절하고 유모차를 가지고 다니기에 동선이 너무 복잡하며 엘레베이터가 터무니 없이 부족하다. 연인들이 한번씩 다니기엔 더없이 좋겠지만 가족단위로 방문 시 차라리 용인의 테마파크가 훨씬 나을듯. 수유실도 테마파크 내 딱 한곳이라 너무 불편함.10년만에 6개월 된 아이를 데리고 방문하였으나 직원들이 너무나 불친절하고 유모차를 가지고 다니기에 동선이 너무 복잡하며 엘레베이터가 터무니 없이 부족하다. 연인들이 한번씩 다니기엔 더없이 좋겠지만 가족단위로 방문 시 차라리 용인의 테마파크가 훨씬 나을듯. 수유실도 테마파크 내 딱 한곳이라 너무 불편함.
500,324891,3000,,1.0,30개월 된 아이와 롯데월드를 와보니 또 새로운 점들이 보여서 적어봅니다. 36개월미만 무료 라는 입장권 안내와는 달리30개월 된 아이와 롯데월드를 와보니 또 새로운 점들이 보여서 적어봅니다. 36개월미만 무료 라는 입장권 안내와는 달리  아이들 놀이시설 이용하려고 보니 부모동반일지라도 티켓소지를 해야한다고 해서 급하게 구매를 하게 되었네요. 36개월 미만 무료라는 말과 함께 정확한 부가 설명 필요하다고 봅니다.  또한 티켓구매시 직원들의 로봇 같은 응대에 소름이 끼쳤네요. 과잉친절 바라지 않지만 해외에서도 많이 방문 하는걸로 아는데 서비스 교육을 좀 필요하다고 감히 한말씀 적어봅니다.  아이와 함께하다보니 엘리베이터 사용도 상당히 불편했기에  정확한 위치 안내표시룰 좀 더 도입해주셨음 합니다.  매직패스의 경우  30개월 아이와 함께 사용하기에 저희 부부 2인 매직패스를 끊고 입장하려하니 3인 체크를 해야한다고 합니다. 어디서요? 2인이 최대인데요...  타 놀이시설과 비교를 하려는 건 아니지만  직원들의 서비스 교육은 전체적으로 점검을 해주실 필요가 있지 않을까 싶네요.  어린아이와 함께였어서 3시간 남짓 이용하고 나왔는데  먼거리 시간 소요하고 온거에 비해 실망스러운 점들이 많아 남겨봅니다.
530,324891,3000,,5.0,4번만에 큰아이가 클릭신공으로 혜성특급을 기다리지 않고 느긋하게 맛난거 먹고 도착해서 발로 입장^^ 후룸라이드를 2시간 가량 지달려서 탓엇눈데 ㅎㅎ 암튼 매직패스 더 늘렷음 좋겟어요^^4번만에 큰아이가 클릭신공으로 혜성특급을 기다리지 않고 느긋하게 맛난거 먹고 도착해서 발로 입장^^ 후룸라이드를 2시간 가량 지달려서 탓엇눈데 ㅎㅎ 암튼 매직패스 더 늘렷음 좋겟어요^^
530,324891,3000,,5.0,3회 이용 3번 자리 스릴 쵝오!! 뒷자리보다 앞자리를 추천합니다 그리고 오른쪽 자리가 좀더 짜릿했어요3회 이용 3번 자리 스릴 쵝오!! 뒷자리보다 앞자리를 추천합니다 그리고 오른쪽 자리가 좀더 짜릿했어요
550,324891,3000,,1.0,12월21일 수요일 날을 잘못잡은건지 모르겠는데요 매직패스를 이용하려고해도 시간의 텀을 두어서 예약가능하다고하고 시간기다려서 예약하려로해도 인원초과로 뜨고 와일드밸리 현장10분이라는 문구를보구 기다렸는뎅 1시간을 기다렸고 오기로 기다렸음!!! 하아 12시30분에 들어와서 3시40분까지 놀이기구 1개이용했다는게 넘 짜증납니다!!! 현장대기시간만큼이라도 정확성이 있었다면!!!12월21일 수요일 날을 잘못잡은건지 모르겠는데요 매직패스를 이용하려고해도 시간의 텀을 두어서 예약가능하다고하고 시간기다려서 예약하려로해도 인원초과로 뜨고 와일드밸리 현장10분이라는 문구를보구 기다렸는뎅 1시간을 기다렸고 오기로 기다렸음!!! 하아 12시30분에 들어와서 3시40분까지 놀이기구 1개이용했다는게 넘 짜증납니다!!! 현장대기시간만큼이라도 정확성이 있었다면!!!
580,324891,3000,,5.0,10월 이벤트~ ㅎㅎㅎ 저희는 할인을 하기에 가보자 하여 투어 일정에 포함 시켰습니다. 저는 쿠차라는 쇼설에서 할인될 상품을 구매하여 입장하였습니다. 종일권과 야간권이 있는데 19900원에 저렴하게 입장하여~ 덕분에 신나게 놀다 왔습니다. 9시부터 22시까지 운영을 하고잇습니다. 오후 4시 이후부터 야간개장이 가능합니다.10월 이벤트~ ㅎㅎㅎ 저희는 할인을 하기에 가보자 하여 투어 일정에 포함 시켰습니다. 저는 쿠차라는 쇼설에서 할인될 상품을 구매하여 입장하였습니다. 종일권과 야간권이 있는데 19900원에 저렴하게 입장하여~ 덕분에 신나게 놀다 왔습니다. 9시부터 22시까지 운영을 하고잇습니다. 오후 4시 이후부터 야간개장이 가능합니다.
600,324891,3000,,5.0,4살 딸램이 너무 좋아해서 연간회원권을 끊어 다니고 있어요 주말에 사람이 너무 많아서 평일 한적한 시간에 가면 1-2시간만 여유만 내서 즐겨서 놀기에 딱 조아요4살 딸램이 너무 좋아해서 연간회원권을 끊어 다니고 있어요 주말에 사람이 너무 많아서 평일 한적한 시간에 가면 1-2시간만 여유만 내서 즐겨서 놀기에 딱 조아요
610,324891,3000,,4.0,B1층에 3D 놀이공원이 생길 걸 처음 가 봄 재미도 있고 정글탐험을 차나 보트로 하는 것으로 기존 신밧드모험보다 더 재미있고 좋았음. 중국친구들이 놀러오면 같이 데려가야겠음B1층에 3D 놀이공원이 생길 걸 처음 가 봄 재미도 있고 정글탐험을 차나 보트로 하는 것으로 기존 신밧드모험보다 더 재미있고 좋았음. 중국친구들이 놀러오면 같이 데려가야겠음
670,324891,3000,,4.0,20년 넘게 겨울이면 찾는 곳입니다. 추운날씨에도 상관없이 놀이기구를 즐길수 있고 스케이트장도 있어서 시간보내기에는 좋은 곳입니다.20년 넘게 겨울이면 찾는 곳입니다. 추운날씨에도 상관없이 놀이기구를 즐길수 있고 스케이트장도 있어서 시간보내기에는 좋은 곳입니다.
770,324891,3000,,4.0,3살 아기랑 함께 갔는데요3살 아기랑 함께 갔는데요  평일이었음에도 불구하고 너무 사람이 많아서 여러가지를 이용해보지 못해서 아쉽습니다. 아기가 키즈토리아를 좋아해서 거기서 한시간 알차게 보냈구요 퍼레이드도 자주 해서 볼거리는 많았던것 같습니다. 식사는 중국집에서 했는데  아기 밥때문에 공기밥을 추가로 주문했는데  셋트메뉴 주문하면서 같이 하니까 반공기 정도를 무료로 주셨어요. 너무 감사했네요~
30,2094166,3000,,4.0,1층은 상설 관람관이고 21층은 상설 관람관이고 2 3층이 본관이더군요 그걸모르고 1층부터 봤으니.. 3층에 커다란 서울모형이 있어서 즐거웠어요 한번에 다 못보겠더군요 다음에 또 와봐야겠어요
10,7717373,3000,,4.0,4대문 안의 경계가 되는 한영 도성이다 평지에 있는 곳도 있고 산속에 있는 곳도 있는데 도심에 복원된 곳을 보면 왠지 마음이 편안해 진다4대문 안의 경계가 되는 한영 도성이다 평지에 있는 곳도 있고 산속에 있는 곳도 있는데 도심에 복원된 곳을 보면 왠지 마음이 편안해 진다
